TrackName,Composer,TrackLength,TrackSizeBytes,TrackPrice,Genre,MediaType,AlbumTitle,ArtistName,InvoiceItemQuantity,InvoiceItemUnitPrice,InvoiceId,InvoiceDate,InvoiceBillingAddress,InvoiceBillingCity,InvoiceBillingState,InvoiceBillingCountry,InvoiceBillingPostalCode,CustomerFirstName,CustomerLastName,CustomerAddress,CustomerCity,CustomerState,CustomerCountry,CustomerPostalCode,CustomerPhone,CustomerFax,CustomerEmail
"Pela Luz dos Olhos Teus (Miúcha e Tom Jobim)",,163970,5399626,0.99,Latin,"MPEG audio file","Vozes do MPB","Various Artists",1,0.99,233,"2011-10-22 00:00:00","1 Infinite Loop",Cupertino,CA,USA,95014,Tim,Goyer,"1 Infinite Loop",Cupertino,CA,USA,95014,"+1 (408) 996-1010","+1 (408) 996-1011",tgoyer@apple.com
"Chão de Giz (Elba Ramalho)",,274834,9016916,0.99,Latin,"MPEG audio file","Vozes do MPB","Various Artists",1,0.99,339,"2013-01-30 00:00:00","1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","François",Tremblay,"1498 rue Bélanger","Montréal",QC,Canada,"H2G 1A7","+1 (514) 721-4711",,ftremblay@gmail.com
"Marina (Dorival Caymmi)",,172643,5523628,0.99,Latin,"MPEG audio file","Vozes do MPB","Various Artists",,,,,,,,,,,,,,,,,,,
"Aquarela (Toquinho)",,259944,8480140,0.99,Latin,"MPEG audio file","Vozes do MPB","Various Artists",,,,,,,,,,,,,,,,,,,
"Coração do Agreste (Fafá de Belém)",,258194,8380320,0.99,Latin,"MPEG audio file","Vozes do MPB","Various Artists",1,0.99,234,"2011-10-23 00:00:00","69 Salem Street",Boston,MA,USA,2113,John,Gordon,"69 Salem Street",Boston,MA,USA,2113,"+1 (617) 522-1333",,johngordon22@yahoo.com
"Dona (Roupa Nova)",,243356,7991295,0.99,Latin,"MPEG audio file","Vozes do MPB","Various Artists",,,,,,,,,,,,,,,,,,,
"Começaria Tudo Outra Vez (Maria Creuza)",,206994,6851151,0.99,Latin,"MPEG audio file","Vozes do MPB","Various Artists",,,,,,,,,,,,,,,,,,,
"Caçador de Mim (Sá & Guarabyra)",,238341,7751360,0.99,Latin,"MPEG audio file","Vozes do MPB","Various Artists",1,0.99,340,"2013-02-02 00:00:00","Sønder Boulevard 51",Copenhagen,,Denmark,1720,Kara,Nielsen,"Sønder Boulevard 51",Copenhagen,,Denmark,1720,"+453 3331 9991",,kara.nielsen@jubii.dk
"Romaria (Renato Teixeira)",,244793,8033885,0.99,Latin,"MPEG audio file","Vozes do MPB","Various Artists",1,0.99,234,"2011-10-23 00:00:00","69 Salem Street",Boston,MA,USA,2113,John,Gordon,"69 Salem Street",Boston,MA,USA,2113,"+1 (617) 522-1333",,johngordon22@yahoo.com
"As Rosas Não Falam (Beth Carvalho)",,116767,3836641,0.99,Latin,"MPEG audio file","Vozes do MPB","Various Artists",1,0.99,19,"2009-03-14 00:00:00","8, Rue Hanovre",Paris,,France,75002,Dominique,Lefebvre,"8, Rue Hanovre",Paris,,France,75002,"+33 01 47 42 71 71",,dominiquelefebvre@gmail.com
"As Rosas Não Falam (Beth Carvalho)",,116767,3836641,0.99,Latin,"MPEG audio file","Vozes do MPB","Various Artists",1,0.99,125,"2010-06-30 00:00:00","Rua da Assunção 53",Lisbon,,Portugal,,"João",Fernandes,"Rua da Assunção 53",Lisbon,,Portugal,,"+351 (213) 466-111",,jfernandes@yahoo.pt
"Wave (Os Cariocas)",,130063,4298006,0.99,Latin,"MPEG audio file","Vozes do MPB","Various Artists",1,0.99,126,"2010-07-13 00:00:00","Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,Madalena,Sampaio,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,"+351 (225) 022-448",,masampaio@sapo.pt
"Garota de Ipanema (Dick Farney)",,174367,5767474,0.99,Latin,"MPEG audio file","Vozes do MPB","Various Artists",1,0.99,126,"2010-07-13 00:00:00","Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,Madalena,Sampaio,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,"+351 (225) 022-448",,masampaio@sapo.pt
"Preciso Apender a Viver Só (Maysa)",,143464,4642359,0.99,Latin,"MPEG audio file","Vozes do MPB","Various Artists",1,0.99,234,"2011-10-23 00:00:00","69 Salem Street",Boston,MA,USA,2113,John,Gordon,"69 Salem Street",Boston,MA,USA,2113,"+1 (617) 522-1333",,johngordon22@yahoo.com
"Susie Q",Hawkins-Lewis-Broadwater,275565,9043825,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",1,0.99,127,"2010-07-13 00:00:00","Berger Straße 10",Frankfurt,,Germany,60316,Fynn,Zimmermann,"Berger Straße 10",Frankfurt,,Germany,60316,"+49 069 40598889",,fzimmermann@yahoo.de
"Susie Q",Hawkins-Lewis-Broadwater,275565,9043825,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",1,0.99,340,"2013-02-02 00:00:00","Sønder Boulevard 51",Copenhagen,,Denmark,1720,Kara,Nielsen,"Sønder Boulevard 51",Copenhagen,,Denmark,1720,"+453 3331 9991",,kara.nielsen@jubii.dk
"I Put A Spell On You","Jay Hawkins",272091,8943000,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",,,,,,,,,,,,,,,,,,,
"Proud Mary","J. C. Fogerty",189022,6229590,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",1,0.99,127,"2010-07-13 00:00:00","Berger Straße 10",Frankfurt,,Germany,60316,Fynn,Zimmermann,"Berger Straße 10",Frankfurt,,Germany,60316,"+49 069 40598889",,fzimmermann@yahoo.de
"Bad Moon Rising","J. C. Fogerty",140146,4609835,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",1,0.99,234,"2011-10-23 00:00:00","69 Salem Street",Boston,MA,USA,2113,John,Gordon,"69 Salem Street",Boston,MA,USA,2113,"+1 (617) 522-1333",,johngordon22@yahoo.com
Lodi,"J. C. Fogerty",191451,6260214,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",1,0.99,128,"2010-07-14 00:00:00","4, Rue Milton",Paris,,France,75009,Camille,Bernard,"4, Rue Milton",Paris,,France,75009,"+33 01 49 70 65 65",,camille.bernard@yahoo.fr
"Green River","J. C. Fogerty",154279,5105874,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",1,0.99,19,"2009-03-14 00:00:00","8, Rue Hanovre",Paris,,France,75002,Dominique,Lefebvre,"8, Rue Hanovre",Paris,,France,75002,"+33 01 47 42 71 71",,dominiquelefebvre@gmail.com
Commotion,"J. C. Fogerty",162899,5354252,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",1,0.99,128,"2010-07-14 00:00:00","4, Rue Milton",Paris,,France,75009,Camille,Bernard,"4, Rue Milton",Paris,,France,75009,"+33 01 49 70 65 65",,camille.bernard@yahoo.fr
Commotion,"J. C. Fogerty",162899,5354252,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",1,0.99,340,"2013-02-02 00:00:00","Sønder Boulevard 51",Copenhagen,,Denmark,1720,Kara,Nielsen,"Sønder Boulevard 51",Copenhagen,,Denmark,1720,"+453 3331 9991",,kara.nielsen@jubii.dk
"Down On The Corner","J. C. Fogerty",164858,5521804,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",1,0.99,234,"2011-10-23 00:00:00","69 Salem Street",Boston,MA,USA,2113,John,Gordon,"69 Salem Street",Boston,MA,USA,2113,"+1 (617) 522-1333",,johngordon22@yahoo.com
"Fortunate Son","J. C. Fogerty",140329,4617559,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",1,0.99,128,"2010-07-14 00:00:00","4, Rue Milton",Paris,,France,75009,Camille,Bernard,"4, Rue Milton",Paris,,France,75009,"+33 01 49 70 65 65",,camille.bernard@yahoo.fr
"Travelin' Band","J. C. Fogerty",129358,4270414,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",,,,,,,,,,,,,,,,,,,
"Who'll Stop The Rain","J. C. Fogerty",149394,4899579,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",1,0.99,128,"2010-07-14 00:00:00","4, Rue Milton",Paris,,France,75009,Camille,Bernard,"4, Rue Milton",Paris,,France,75009,"+33 01 49 70 65 65",,camille.bernard@yahoo.fr
"Up Around The Bend","J. C. Fogerty",162429,5368701,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",1,0.99,234,"2011-10-23 00:00:00","69 Salem Street",Boston,MA,USA,2113,John,Gordon,"69 Salem Street",Boston,MA,USA,2113,"+1 (617) 522-1333",,johngordon22@yahoo.com
"Run Through The Jungle","J. C. Fogerty",186044,6156567,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",1,0.99,340,"2013-02-02 00:00:00","Sønder Boulevard 51",Copenhagen,,Denmark,1720,Kara,Nielsen,"Sønder Boulevard 51",Copenhagen,,Denmark,1720,"+453 3331 9991",,kara.nielsen@jubii.dk
"Lookin' Out My Back Door","J. C. Fogerty",152946,5034670,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",,,,,,,,,,,,,,,,,,,
"Long As I Can See The Light","J. C. Fogerty",213237,6924024,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",1,0.99,129,"2010-07-15 00:00:00","68, Rue Jouvence",Dijon,,France,21000,Isabelle,Mercier,"68, Rue Jouvence",Dijon,,France,21000,"+33 03 80 73 66 99",,isabelle_mercier@apple.fr
"I Heard It Through The Grapevine",Whitfield-Strong,664894,21947845,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",,,,,,,,,,,,,,,,,,,
"Have You Ever Seen The Rain?","J. C. Fogerty",160052,5263675,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",,,,,,,,,,,,,,,,,,,
"Hey Tonight","J. C. Fogerty",162847,5343807,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",1,0.99,235,"2011-10-26 00:00:00","796 Dundas Street West",Toronto,ON,Canada,"M6J 1V1",Robert,Brown,"796 Dundas Street West",Toronto,ON,Canada,"M6J 1V1","+1 (416) 363-8888",,robbrown@shaw.ca
"Sweet Hitch-Hiker","J. C. Fogerty",175490,5716603,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",1,0.99,129,"2010-07-15 00:00:00","68, Rue Jouvence",Dijon,,France,21000,Isabelle,Mercier,"68, Rue Jouvence",Dijon,,France,21000,"+33 03 80 73 66 99",,isabelle_mercier@apple.fr
"Sweet Hitch-Hiker","J. C. Fogerty",175490,5716603,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",1,0.99,340,"2013-02-02 00:00:00","Sønder Boulevard 51",Copenhagen,,Denmark,1720,Kara,Nielsen,"Sønder Boulevard 51",Copenhagen,,Denmark,1720,"+453 3331 9991",,kara.nielsen@jubii.dk
"Someday Never Comes","J. C. Fogerty",239360,7945235,0.99,Rock,"MPEG audio file","Chronicle, Vol. 1","Creedence Clearwater Revival",1,0.99,20,"2009-03-22 00:00:00","110 Raeburn Pl","Edinburgh ",,"United Kingdom","EH4 1HH",Steve,Murray,"110 Raeburn Pl","Edinburgh ",,"United Kingdom","EH4 1HH","+44 0131 315 3300",,steve.murray@yahoo.uk
"Walking On The Water","J.C. Fogerty",281286,9302129,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",1,0.99,21,"2009-04-04 00:00:00","421 Bourke Street",Sidney,NSW,Australia,2010,Mark,Taylor,"421 Bourke Street",Sidney,NSW,Australia,2010,"+61 (02) 9332 3633",,mark.taylor@yahoo.au
"Suzie-Q, Pt. 2","J.C. Fogerty",244114,7986637,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",1,0.99,21,"2009-04-04 00:00:00","421 Bourke Street",Sidney,NSW,Australia,2010,Mark,Taylor,"421 Bourke Street",Sidney,NSW,Australia,2010,"+61 (02) 9332 3633",,mark.taylor@yahoo.au
"Born On The Bayou","J.C. Fogerty",316630,10361866,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",1,0.99,129,"2010-07-15 00:00:00","68, Rue Jouvence",Dijon,,France,21000,Isabelle,Mercier,"68, Rue Jouvence",Dijon,,France,21000,"+33 03 80 73 66 99",,isabelle_mercier@apple.fr
"Good Golly Miss Molly","J.C. Fogerty",163604,5348175,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",1,0.99,22,"2009-04-04 00:00:00","Calle Lira, 198",Santiago,,Chile,,Luis,Rojas,"Calle Lira, 198",Santiago,,Chile,,"+56 (0)2 635 4444",,luisrojas@yahoo.cl
"Good Golly Miss Molly","J.C. Fogerty",163604,5348175,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",1,0.99,235,"2011-10-26 00:00:00","796 Dundas Street West",Toronto,ON,Canada,"M6J 1V1",Robert,Brown,"796 Dundas Street West",Toronto,ON,Canada,"M6J 1V1","+1 (416) 363-8888",,robbrown@shaw.ca
"Tombstone Shadow","J.C. Fogerty",218880,7209080,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",1,0.99,340,"2013-02-02 00:00:00","Sønder Boulevard 51",Copenhagen,,Denmark,1720,Kara,Nielsen,"Sønder Boulevard 51",Copenhagen,,Denmark,1720,"+453 3331 9991",,kara.nielsen@jubii.dk
"Wrote A Song For Everyone","J.C. Fogerty",296385,9675875,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",1,0.99,22,"2009-04-04 00:00:00","Calle Lira, 198",Santiago,,Chile,,Luis,Rojas,"Calle Lira, 198",Santiago,,Chile,,"+56 (0)2 635 4444",,luisrojas@yahoo.cl
"Night Time Is The Right Time","J.C. Fogerty",190119,6211173,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",1,0.99,129,"2010-07-15 00:00:00","68, Rue Jouvence",Dijon,,France,21000,Isabelle,Mercier,"68, Rue Jouvence",Dijon,,France,21000,"+33 03 80 73 66 99",,isabelle_mercier@apple.fr
"Cotton Fields","J.C. Fogerty",178181,5919224,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",1,0.99,23,"2009-04-05 00:00:00","3,Raj Bhavan Road",Bangalore,,India,560001,Puja,Srivastava,"3,Raj Bhavan Road",Bangalore,,India,560001,"+91 080 22289999",,puja_srivastava@yahoo.in
"It Came Out Of The Sky","J.C. Fogerty",176718,5807474,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",,,,,,,,,,,,,,,,,,,
"Don't Look Now","J.C. Fogerty",131918,4366455,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",1,0.99,23,"2009-04-05 00:00:00","3,Raj Bhavan Road",Bangalore,,India,560001,Puja,Srivastava,"3,Raj Bhavan Road",Bangalore,,India,560001,"+91 080 22289999",,puja_srivastava@yahoo.in
"Don't Look Now","J.C. Fogerty",131918,4366455,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",1,0.99,235,"2011-10-26 00:00:00","796 Dundas Street West",Toronto,ON,Canada,"M6J 1V1",Robert,Brown,"796 Dundas Street West",Toronto,ON,Canada,"M6J 1V1","+1 (416) 363-8888",,robbrown@shaw.ca
"The Midnight Special","J.C. Fogerty",253596,8297482,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",1,0.99,129,"2010-07-15 00:00:00","68, Rue Jouvence",Dijon,,France,21000,Isabelle,Mercier,"68, Rue Jouvence",Dijon,,France,21000,"+33 03 80 73 66 99",,isabelle_mercier@apple.fr
"The Midnight Special","J.C. Fogerty",253596,8297482,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",1,0.99,340,"2013-02-02 00:00:00","Sønder Boulevard 51",Copenhagen,,Denmark,1720,Kara,Nielsen,"Sønder Boulevard 51",Copenhagen,,Denmark,1720,"+453 3331 9991",,kara.nielsen@jubii.dk
"Before You Accuse Me","J.C. Fogerty",207804,6815126,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",1,0.99,23,"2009-04-05 00:00:00","3,Raj Bhavan Road",Bangalore,,India,560001,Puja,Srivastava,"3,Raj Bhavan Road",Bangalore,,India,560001,"+91 080 22289999",,puja_srivastava@yahoo.in
"My Baby Left Me","J.C. Fogerty",140460,4633440,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",,,,,,,,,,,,,,,,,,,
"Pagan Baby","J.C. Fogerty",385619,12713813,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",1,0.99,23,"2009-04-05 00:00:00","3,Raj Bhavan Road",Bangalore,,India,560001,Puja,Srivastava,"3,Raj Bhavan Road",Bangalore,,India,560001,"+91 080 22289999",,puja_srivastava@yahoo.in
"(Wish I Could) Hideaway","J.C. Fogerty",228466,7432978,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",1,0.99,129,"2010-07-15 00:00:00","68, Rue Jouvence",Dijon,,France,21000,Isabelle,Mercier,"68, Rue Jouvence",Dijon,,France,21000,"+33 03 80 73 66 99",,isabelle_mercier@apple.fr
"It's Just A Thought","J.C. Fogerty",237374,7778319,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",1,0.99,235,"2011-10-26 00:00:00","796 Dundas Street West",Toronto,ON,Canada,"M6J 1V1",Robert,Brown,"796 Dundas Street West",Toronto,ON,Canada,"M6J 1V1","+1 (416) 363-8888",,robbrown@shaw.ca
Molina,"J.C. Fogerty",163239,5390811,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",1,0.99,340,"2013-02-02 00:00:00","Sønder Boulevard 51",Copenhagen,,Denmark,1720,Kara,Nielsen,"Sønder Boulevard 51",Copenhagen,,Denmark,1720,"+453 3331 9991",,kara.nielsen@jubii.dk
"Born To Move","J.C. Fogerty",342804,11260814,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",1,0.99,24,"2009-04-06 00:00:00","Ullevålsveien 14",Oslo,,Norway,0171,"Bjørn",Hansen,"Ullevålsveien 14",Oslo,,Norway,0171,"+47 22 44 22 22",,bjorn.hansen@yahoo.no
"Lookin' For A Reason","J.C. Fogerty",209789,6933135,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",,,,,,,,,,,,,,,,,,,
"Hello Mary Lou","J.C. Fogerty",132832,4476563,0.99,Rock,"MPEG audio file","Chronicle, Vol. 2","Creedence Clearwater Revival",,,,,,,,,,,,,,,,,,,
"Gatas Extraordinárias",,212506,7095702,0.99,Latin,"MPEG audio file","Cássia Eller - Coleção Sem Limite [Disc 2]","Cássia Eller",1,0.99,130,"2010-07-18 00:00:00","Ordynacka 10",Warsaw,,Poland,00-358,"Stanisław","Wójcik","Ordynacka 10",Warsaw,,Poland,00-358,"+48 22 828 37 39",,"stanisław.wójcik@wp.pl"
Brasil,,243696,7911683,0.99,Latin,"MPEG audio file","Cássia Eller - Coleção Sem Limite [Disc 2]","Cássia Eller",1,0.99,24,"2009-04-06 00:00:00","Ullevålsveien 14",Oslo,,Norway,0171,"Bjørn",Hansen,"Ullevålsveien 14",Oslo,,Norway,0171,"+47 22 44 22 22",,bjorn.hansen@yahoo.no
Brasil,,243696,7911683,0.99,Latin,"MPEG audio file","Cássia Eller - Coleção Sem Limite [Disc 2]","Cássia Eller",1,0.99,235,"2011-10-26 00:00:00","796 Dundas Street West",Toronto,ON,Canada,"M6J 1V1",Robert,Brown,"796 Dundas Street West",Toronto,ON,Canada,"M6J 1V1","+1 (416) 363-8888",,robbrown@shaw.ca
"Eu Sou Neguinha (Ao Vivo)",,251768,8376000,0.99,Latin,"MPEG audio file","Cássia Eller - Coleção Sem Limite [Disc 2]","Cássia Eller",1,0.99,340,"2013-02-02 00:00:00","Sønder Boulevard 51",Copenhagen,,Denmark,1720,Kara,Nielsen,"Sønder Boulevard 51",Copenhagen,,Denmark,1720,"+453 3331 9991",,kara.nielsen@jubii.dk
"Geração Coca-Cola (Ao Vivo)",,228153,7573301,0.99,Latin,"MPEG audio file","Cássia Eller - Coleção Sem Limite [Disc 2]","Cássia Eller",,,,,,,,,,,,,,,,,,,
"Lanterna Dos Afogados",,204538,6714582,0.99,Latin,"MPEG audio file","Cássia Eller - Coleção Sem Limite [Disc 2]","Cássia Eller",,,,,,,,,,,,,,,,,,,
"Coroné Antonio Bento",,200437,6713066,0.99,Latin,"MPEG audio file","Cássia Eller - Coleção Sem Limite [Disc 2]","Cássia Eller",1,0.99,24,"2009-04-06 00:00:00","Ullevålsveien 14",Oslo,,Norway,0171,"Bjørn",Hansen,"Ullevålsveien 14",Oslo,,Norway,0171,"+47 22 44 22 22",,bjorn.hansen@yahoo.no
"Você Passa, Eu Acho Graça (Ao Vivo)",,206733,6943576,0.99,Latin,"MPEG audio file","Cássia Eller - Coleção Sem Limite [Disc 2]","Cássia Eller",1,0.99,130,"2010-07-18 00:00:00","Ordynacka 10",Warsaw,,Poland,00-358,"Stanisław","Wójcik","Ordynacka 10",Warsaw,,Poland,00-358,"+48 22 828 37 39",,"stanisław.wójcik@wp.pl"
"Meu Mundo Fica Completo (Com Você)",,247771,8322240,0.99,Latin,"MPEG audio file","Cássia Eller - Coleção Sem Limite [Disc 2]","Cássia Eller",1,0.99,235,"2011-10-26 00:00:00","796 Dundas Street West",Toronto,ON,Canada,"M6J 1V1",Robert,Brown,"796 Dundas Street West",Toronto,ON,Canada,"M6J 1V1","+1 (416) 363-8888",,robbrown@shaw.ca
"1° De Julho",,270262,9017535,0.99,Latin,"MPEG audio file","Cássia Eller - Coleção Sem Limite [Disc 2]","Cássia Eller",,,,,,,,,,,,,,,,,,,
"Música Urbana 2",,194899,6383472,0.99,Latin,"MPEG audio file","Cássia Eller - Coleção Sem Limite [Disc 2]","Cássia Eller",1,0.99,24,"2009-04-06 00:00:00","Ullevålsveien 14",Oslo,,Norway,0171,"Bjørn",Hansen,"Ullevålsveien 14",Oslo,,Norway,0171,"+47 22 44 22 22",,bjorn.hansen@yahoo.no
"Vida Bandida (Ao Vivo)",,192626,6360785,0.99,Latin,"MPEG audio file","Cássia Eller - Coleção Sem Limite [Disc 2]","Cássia Eller",,,,,,,,,,,,,,,,,,,
"Palavras Ao Vento",,212453,7048676,0.99,Latin,"MPEG audio file","Cássia Eller - Coleção Sem Limite [Disc 2]","Cássia Eller",1,0.99,341,"2013-02-07 00:00:00","627 Broadway","New York",NY,USA,10012-2612,Michelle,Brooks,"627 Broadway","New York",NY,USA,10012-2612,"+1 (212) 221-3546","+1 (212) 221-4679",michelleb@aol.com
"Não Sei O Que Eu Quero Da Vida",,151849,5024963,0.99,Latin,"MPEG audio file","Cássia Eller - Coleção Sem Limite [Disc 2]","Cássia Eller",1,0.99,130,"2010-07-18 00:00:00","Ordynacka 10",Warsaw,,Poland,00-358,"Stanisław","Wójcik","Ordynacka 10",Warsaw,,Poland,00-358,"+48 22 828 37 39",,"stanisław.wójcik@wp.pl"
"Woman Is The Nigger Of The World (Ao Vivo)",,298919,9724145,0.99,Latin,"MPEG audio file","Cássia Eller - Coleção Sem Limite [Disc 2]","Cássia Eller",1,0.99,24,"2009-04-06 00:00:00","Ullevålsveien 14",Oslo,,Norway,0171,"Bjørn",Hansen,"Ullevålsveien 14",Oslo,,Norway,0171,"+47 22 44 22 22",,bjorn.hansen@yahoo.no
"Woman Is The Nigger Of The World (Ao Vivo)",,298919,9724145,0.99,Latin,"MPEG audio file","Cássia Eller - Coleção Sem Limite [Disc 2]","Cássia Eller",1,0.99,235,"2011-10-26 00:00:00","796 Dundas Street West",Toronto,ON,Canada,"M6J 1V1",Robert,Brown,"796 Dundas Street West",Toronto,ON,Canada,"M6J 1V1","+1 (416) 363-8888",,robbrown@shaw.ca
"Juventude Transviada (Ao Vivo)",,278622,9183808,0.99,Latin,"MPEG audio file","Cássia Eller - Coleção Sem Limite [Disc 2]","Cássia Eller",,,,,,,,,,,,,,,,,,,
Malandragem,,247588,8165048,0.99,Latin,"MPEG audio file","Cássia Eller - Sem Limite [Disc 1]","Cássia Eller",,,,,,,,,,,,,,,,,,,
"O Segundo Sol",,252133,8335629,0.99,Latin,"MPEG audio file","Cássia Eller - Sem Limite [Disc 1]","Cássia Eller",,,,,,,,,,,,,,,,,,,
"Smells Like Teen Spirit (Ao Vivo)",,316865,10384506,0.99,Latin,"MPEG audio file","Cássia Eller - Sem Limite [Disc 1]","Cássia Eller",1,0.99,24,"2009-04-06 00:00:00","Ullevålsveien 14",Oslo,,Norway,0171,"Bjørn",Hansen,"Ullevålsveien 14",Oslo,,Norway,0171,"+47 22 44 22 22",,bjorn.hansen@yahoo.no
E.C.T.,,227500,7571834,0.99,Latin,"MPEG audio file","Cássia Eller - Sem Limite [Disc 1]","Cássia Eller",1,0.99,130,"2010-07-18 00:00:00","Ordynacka 10",Warsaw,,Poland,00-358,"Stanisław","Wójcik","Ordynacka 10",Warsaw,,Poland,00-358,"+48 22 828 37 39",,"stanisław.wójcik@wp.pl"
"Todo Amor Que Houver Nesta Vida",,227160,7420347,0.99,Latin,"MPEG audio file","Cássia Eller - Sem Limite [Disc 1]","Cássia Eller",1,0.99,235,"2011-10-26 00:00:00","796 Dundas Street West",Toronto,ON,Canada,"M6J 1V1",Robert,Brown,"796 Dundas Street West",Toronto,ON,Canada,"M6J 1V1","+1 (416) 363-8888",,robbrown@shaw.ca
